Type,OpCo,Plant,Customer,Delivery Date,Movement,Industry,Material_Group
M,North America,US01,101698,31-05-2018,21255.321,2222,PS0001
M,North America,US01,101698,04-06-2018,21717.985,2222,PS0001
M,North America,US01,100419,01-06-2018,20665.652,2232,2021589
M,North America,US01,101698,13-06-2018,21110.172,2222,PS0001
M,North America,US01,101698,17-06-2018,21600.051,2222,PS0001
M,North America,US01,101698,21-06-2018,21854.063,2222,PS0001
M,North America,US01,101698,25-06-2018,21491.189,2222,PS0001
M,North America,US01,101698,29-06-2018,21246.249,2222,PS0001
M,North America,US01,100419,15-06-2018,14968.537,2232,2021588
M,North America,US01,100419,13-06-2018,17962.244,2232,2021582
M,North America,US01,100419,02-07-2018,17962.244,2232,2021582
M,North America,US01,101698,02-07-2018,22244.152,2222,PS0001
M,North America,US01,101698,07-07-2018,21708.913,2222,PS0001
M,North America,US01,101698,11-07-2018,21681.698,2222,PS0001
M,North America,US01,101698,16-07-2018,21717.985,2222,PS0001
M,North America,US01,101698,20-07-2018,21600.051,2222,PS0001
M,North America,US01,101698,25-07-2018,21600.051,2222,PS0001
M,North America,US01,101698,10-07-2018,22570.738,2222,PS0001
M,North America,US01,100419,29-06-2018,9979.024,2232,2021588
M,North America,US01,100419,06-07-2018,25945.464,2232,2021588
M,North America,US01,100419,12-07-2018,17962.244,2232,2021582
M,North America,US01,100419,12-07-2018,17962.244,2232,2021588
M,North America,US01,101698,17-07-2018,22389.301,2222,PS0001
M,North America,US01,100419,19-07-2018,17962.244,2232,2021582
M,North America,US01,100419,20-07-2018,17962.244,2232,2021588
M,North America,US01,100419,16-07-2018,17962.244,2232,2021588
M,North America,US01,101698,19-07-2018,1089.981,2222,2021293
M,North America,US01,100419,25-07-2018,17962.244,2232,2021582
M,North America,US01,100419,30-07-2018,9979.024,2232,2021588
M,North America,US01,100419,01-08-2018,9979.024,2232,2021588
M,North America,US01,100419,02-08-2018,9979.024,2232,2021588
M,North America,US01,100419,31-07-2018,17962.244,2232,2021582
M,North America,US01,101698,31-07-2018,21817.775,2222,PS0001
M,North America,US01,101698,04-08-2018,20847.088,2222,PS0001
M,North America,US01,101698,09-08-2018,20992.238,2222,PS0001
M,North America,US01,101698,14-08-2018,21872.206,2222,PS0001
M,North America,US01,101698,19-08-2018,21790.56,2222,PS0001
M,North America,US01,101698,23-08-2018,21854.063,2222,PS0001
M,North America,US01,101698,28-08-2018,21491.189,2222,PS0001
M,North America,US01,101698,02-09-2018,21854.063,2222,PS0001
M,North America,US01,100419,10-08-2018,20239.275,2232,2021587
M,North America,US01,100419,06-08-2018,20375.353,2232,2021588
M,North America,US01,100419,10-08-2018,20375.353,2232,2021588
M,North America,US01,100419,21-08-2018,20420.712,2232,2021588
M,North America,US01,100419,28-08-2018,20248.347,2232,2021588
M,North America,US01,100419,10-09-2018,20275.562,2232,2021588
M,North America,US01,101698,27-08-2018,21790.56,2222,PS0001
M,North America,US01,100419,08-09-2018,19985.264,2232,2021582
M,North America,US01,100419,06-09-2018,20502.358,2232,2021587
M,North America,US01,101698,09-09-2018,21491.189,2222,PS0001
M,North America,US01,101698,21-09-2018,21146.459,2222,PS0001
M,North America,US01,101698,25-09-2018,22089.93,2222,PS0001
M,North America,US01,101698,29-09-2018,21010.381,2222,PS0001
M,North America,US01,101698,03-10-2018,21119.244,2222,PS0001
M,North America,US01,100419,14-09-2018,20329.993,2232,2021588
M,North America,US01,100419,21-09-2018,20284.634,2232,2021588
M,North America,US01,100419,24-09-2018,20202.988,2232,2021582
M,North America,US01,100419,25-09-2018,17662.872,2232,2021588
M,North America,US01,100419,02-10-2018,20284.634,2232,2021588
M,North America,US01,100419,28-09-2018,19958.049,2232,2021582
M,North America,US01,100419,08-10-2018,20456.999,2232,2021587
M,North America,US01,100419,05-10-2018,20311.85,2232,2021588
M,North America,US01,101698,10-10-2018,2179.963,2222,2021293
M,North America,US01,100419,15-10-2018,20311.85,2232,2021588
M,North America,US01,100419,24-10-2018,20293.706,2232,2021588
M,North America,US01,100419,19-10-2018,19985.264,2232,2021588
M,North America,US01,100419,23-10-2018,20239.275,2232,2021582
M,North America,US01,100419,05-11-2018,19831.042,2232,2021582
M,North America,US01,100419,08-11-2018,20293.706,2232,2021587
M,North America,CA08,201713,30-10-2018,7680,1004,2021247
M,North America,US01,100419,13-11-2018,19821.97,2232,2021588
M,North America,US01,100419,16-11-2018,20130.413,2232,2021588
M,North America,US01,100419,21-11-2018,20275.562,2232,2021588
M,North America,US01,100419,26-11-2018,20629.364,2232,2021588
M,North America,US01,101698,23-11-2018,19486.312,2222,PS0001
M,North America,US01,101698,01-12-2018,21772.416,2222,PS0001
M,North America,US01,101698,05-12-2018,21990.14,2222,PS0001
M,North America,US01,101698,09-12-2018,21772.416,2222,PS0001
M,North America,US01,101698,16-12-2018,21518.404,2222,PS0001
M,North America,US01,101698,24-12-2018,21781.488,2222,PS0001
M,North America,US01,101698,28-12-2018,21391.399,2222,PS0001
M,North America,US01,101698,03-12-2018,21772.416,2222,PS0001
M,North America,US01,101698,14-12-2018,9008.337,2222,PS0001
M,North America,US01,100419,10-12-2018,20484.215,2232,2021588
M,North America,US01,101698,05-12-2018,2179.963,2222,2021293
M,North America,US01,100419,14-12-2018,20266.491,2232,2021582
M,North America,US01,100419,18-12-2018,20384.424,2232,2021588
M,North America,US01,100419,21-12-2018,20202.988,2232,2021588
M,North America,US01,100419,26-12-2018,20393.496,2232,2021588
M,North America,US01,100419,31-12-2018,21028.525,2232,2021588
M,North America,US01,100419,24-12-2018,20357.209,2232,2021582
M,North America,US01,101698,26-12-2018,1089.981,2222,2021293
M,North America,US01,100419,11-01-2019,20175.772,2232,2021588
M,North America,US01,100419,14-01-2019,20130.413,2232,2021582
M,North America,US01,100419,16-01-2019,19803.827,2232,2021588
M,North America,US01,100419,22-01-2019,20311.85,2232,2021588
M,North America,US01,101698,11-01-2019,21781.488,2222,PS0001
M,North America,US01,101698,15-01-2019,20792.657,2222,PS0001
M,North America,US01,101698,19-01-2019,21844.991,2222,PS0001
M,North America,US01,101698,23-01-2019,21146.459,2222,PS0001
M,North America,US01,101698,31-01-2019,21228.106,2222,PS0001
M,North America,US01,100419,28-01-2019,18760.565,2232,2021587
M,North America,US01,100419,28-01-2019,20257.419,2232,2021588
M,North America,US01,100419,01-02-2019,20366.281,2232,2021588
M,North America,US01,100419,06-02-2019,20121.341,2232,2021588
M,North America,US01,100419,11-02-2019,20302.778,2232,2021588
M,North America,US01,100419,18-02-2019,20357.209,2232,2021582
M,North America,US01,100419,15-02-2019,20266.491,2232,2021588
M,North America,US01,101698,13-02-2019,21237.177,2222,PS0001
M,North America,US01,101698,16-02-2019,21808.703,2222,PS0001
M,North America,US01,101698,20-02-2019,20883.376,2222,PS0001
M,North America,US01,101698,24-02-2019,21754.272,2222,PS0001
M,North America,US01,100419,20-02-2019,20085.054,2232,2021588
M,North America,US01,100419,21-02-2019,20529.574,2232,2021587
M,North America,US01,101698,27-02-2019,21255.321,2222,PS0001
M,North America,US01,101698,01-03-2019,21799.632,2222,PS0001
M,North America,US01,101698,04-03-2019,16964.341,2222,PS0001
M,North America,US01,101698,07-03-2019,21944.781,2222,PS0001
M,North America,US01,100419,04-03-2019,20157.628,2232,2021588
M,North America,US01,100419,07-03-2019,20112.269,2232,2021588
M,North America,US01,100419,07-03-2019,20257.419,2232,2021582
M,North America,US01,101698,19-03-2019,22062.715,2222,PS0001
M,North America,US01,101698,21-03-2019,21563.764,2222,PS0001
M,North America,US01,100419,14-03-2019,20329.993,2232,2021588
M,North America,US01,100419,18-03-2019,20320.922,2232,2021582
M,North America,CA08,201713,26-04-2019,13570,1007,2011165
M,North America,US01,101698,26-03-2019,21064.812,2222,PS0001
M,North America,US01,101698,29-03-2019,21300.68,2222,PS0001
M,North America,US01,101698,03-04-2019,21690.769,2222,PS0001
M,North America,US01,100419,22-03-2019,3991.61,2232,2021582
M,North America,US01,100419,28-03-2019,17962.244,2232,2021582
M,North America,US01,100419,04-04-2019,20121.341,2232,2021588
M,North America,US01,100419,28-03-2019,20221.131,2232,2021588
M,North America,US01,100419,09-04-2019,20184.844,2232,2021588
M,North America,US01,100419,16-04-2019,21237.177,2232,2021587
M,North America,US01,101698,07-04-2019,21799.632,2222,PS0001
M,North America,US01,101698,10-04-2019,21291.608,2222,PS0001
M,North America,US01,101698,20-04-2019,21844.991,2222,PS0001
M,North America,US01,101698,23-04-2019,21772.416,2222,PS0001
M,North America,US01,101698,26-04-2019,21654.482,2222,PS0001
M,North America,US01,101698,29-04-2019,21627.267,2222,PS0001
M,North America,US01,100419,15-04-2019,17962.244,2232,2021582
M,North America,US01,100419,15-04-2019,19776.611,2232,2021588
M,North America,US01,100419,19-04-2019,20085.054,2232,2021588
M,North America,US01,100419,24-04-2019,20175.772,2232,2021588
M,North America,US01,100419,26-04-2019,20148.557,2232,2021588
M,North America,US01,100419,09-05-2019,19803.827,2232,2021588
M,North America,US01,100419,03-05-2019,20193.916,2232,2021588
M,North America,US01,100419,09-05-2019,19468.169,2232,2021587
M,North America,US01,100419,02-05-2019,17962.244,2232,2021582
M,North America,CA08,201713,27-05-2019,13570,1007,2011165
M,North America,US01,100419,20-05-2019,20257.419,2232,2021588
M,North America,US01,100419,16-05-2019,17962.244,2232,2021582
M,North America,US01,101698,18-05-2019,21609.123,2222,PS0001
M,North America,US01,101698,24-05-2019,21799.632,2222,PS0001
M,North America,US01,101698,28-05-2019,21663.554,2222,PS0001
M,North America,US01,101698,31-05-2019,21037.597,2222,PS0001
M,North America,US01,100419,15-05-2019,13970.634,2232,2021582
M,North America,US01,100419,31-05-2019,20257.419,2232,2021582
M,North America,US01,101698,04-06-2019,20955.95,2222,PS0001
M,North America,US01,101698,08-06-2019,22035.499,2222,PS0001
M,North America,US01,101698,12-06-2019,21763.344,2222,PS0001
M,North America,US01,100419,11-06-2019,20366.281,2232,2021588
M,North America,US01,100419,10-06-2019,18987.361,2232,2021582
M,North America,US01,100419,03-06-2019,4989.512,2232,2021582
M,North America,US01,101698,14-06-2019,1089.981,2222,2021293
M,North America,US01,100419,18-06-2019,20157.628,2232,2021588
M,North America,US01,100419,14-06-2019,20311.85,2232,2021587
M,North America,US01,100419,19-06-2019,20184.844,2232,2021582
M,North America,US01,101698,20-06-2019,21609.123,2222,PS0001
M,North America,US01,101698,24-06-2019,21473.045,2222,PS0001
M,North America,US01,101698,28-06-2019,21400.471,2222,PS0001
M,North America,US01,101698,02-07-2019,21436.758,2222,PS0001
M,North America,US01,100419,26-06-2019,20293.706,2232,2021588
M,North America,US01,100419,01-07-2019,20438.856,2232,2021588
M,North America,US01,100419,09-07-2019,20357.209,2232,2021588
M,North America,US01,101698,05-07-2019,21609.123,2222,PS0001
M,North America,US01,101698,17-07-2019,21609.123,2222,PS0001
M,North America,US01,100419,13-07-2019,20103.197,2232,2021588
M,North America,US01,100419,16-07-2019,20556.789,2232,2021588
M,North America,US01,100419,19-07-2019,20311.85,2232,2021588
M,North America,US01,101698,20-07-2019,21327.896,2222,PS0001
M,North America,US01,101698,25-07-2019,21137.387,2222,PS0001
M,North America,US01,100419,24-07-2019,20556.789,2232,2021588
M,North America,US01,100419,19-08-2019,17892.391,2232,2021588
M,North America,US01,100419,01-08-2019,20320.922,2232,2021588
M,North America,US01,100419,01-08-2019,20429.784,2232,2021582
M,North America,US01,101698,30-07-2019,21400.471,2222,PS0001
M,North America,US01,100419,05-08-2019,20366.281,2232,2021588
M,North America,US01,100419,09-08-2019,20393.496,2232,2021588
M,North America,US01,100419,14-08-2019,20302.778,2232,2021587
M,North America,US01,100419,22-08-2019,20248.347,2232,2021588
M,North America,US01,101698,09-08-2019,21346.04,2222,PS0001
M,North America,US01,101698,13-08-2019,20828.945,2222,PS0001
M,North America,US01,101698,16-08-2019,21209.962,2222,PS0001
M,North America,US01,100419,12-08-2019,20366.281,2232,2021582
M,North America,US01,100419,21-08-2019,20520.502,2232,2021582
M,North America,US01,100419,29-08-2019,20293.706,2232,2021588
M,North America,US01,101698,23-08-2019,1089.981,2222,2021293
M,North America,US01,100419,26-08-2019,19740.324,2232,2021582
M,North America,US01,101698,24-08-2019,20910.591,2222,PS0001
M,North America,US01,100419,03-09-2019,20556.789,2232,2021588
M,North America,US01,101698,27-08-2019,21708.913,2222,PS0001
M,North America,US01,101698,31-08-2019,21763.344,2222,PS0001
M,North America,US01,101698,04-09-2019,20865.232,2222,PS0001
M,North America,US01,100419,16-09-2019,20157.628,2232,2021588
M,North America,US01,100419,17-09-2019,20239.275,2232,2021587
M,North America,US01,100419,09-09-2019,20012.479,2232,2021582
M,North America,US01,100419,20-09-2019,20602.149,2232,2021582
M,North America,US01,101698,09-09-2019,21699.841,2222,PS0001
M,North America,US01,101698,13-09-2019,21717.985,2222,PS0001
M,North America,US01,101698,17-09-2019,21291.608,2222,PS0001
M,North America,US01,101698,21-09-2019,21636.338,2222,PS0001
M,North America,US01,101698,25-09-2019,21336.968,2222,PS0001
M,North America,US01,101698,29-09-2019,21754.272,2222,PS0001
M,North America,US01,100419,24-09-2019,20202.988,2232,2021588
M,North America,US01,100419,30-09-2019,20620.292,2232,2021582
M,North America,US01,100419,01-10-2019,20375.353,2232,2021588
M,North America,US01,101698,04-10-2019,19967.12,2222,PS0001
M,North America,US01,101698,03-10-2019,21182.746,2222,PS0001
M,North America,CA08,201713,10-10-2019,12900,1007,2011165
M,North America,US01,100419,05-10-2019,20121.341,2232,2021588
M,North America,US01,100419,10-10-2019,20202.988,2232,2021588
M,North America,US01,100419,11-10-2019,20520.502,2232,2021582
M,North America,US01,100419,22-10-2019,18497.482,2232,2021587
M,North America,US01,100419,25-10-2019,20547.718,2232,2021582
M,North America,US01,100419,07-11-2019,20357.209,2232,2021588
M,North America,US01,100419,08-11-2019,20556.789,2232,2021582
M,North America,CA08,201713,11-11-2019,13290,1007,2011165
M,North America,US01,100419,20-11-2019,20611.22,4385,2021582
M,North America,US01,100419,13-11-2019,18687.99,2232,2021588
M,North America,US01,100419,18-11-2019,20375.353,4385,2021588
M,North America,US01,100419,18-11-2019,20348.137,2232,2021587
M,North America,US01,100419,05-12-2019,20529.574,4385,2021582
M,North America,US01,100419,06-12-2019,20148.557,4385,2021588
M,North America,CA08,201713,16-12-2019,13370,1007,2011165
M,North America,US01,101698,17-12-2019,21391.399,2222,PS0001
M,North America,US01,100419,20-12-2019,20547.718,4385,2021582
M,North America,US01,100419,20-12-2019,20348.137,4385,2021588
M,North America,US01,100419,27-12-2019,20112.269,4385,2021588
M,North America,US01,100419,13-01-2020,20665.652,4385,2021582
M,North America,US01,100419,10-01-2020,20402.568,4385,2021588
M,North America,US01,101698,08-01-2020,21427.686,2222,PS0001
M,North America,US01,101698,07-01-2020,21999.212,2222,PS0001
M,North America,US01,100419,15-01-2020,20339.065,4385,2021588
M,North America,US01,101698,13-01-2020,21790.56,2222,PS0001
M,North America,US01,100419,22-01-2020,20520.502,4385,2021587
M,North America,US01,100419,21-01-2020,20574.933,4385,2021588
M,North America,US01,100419,28-01-2020,20420.712,4385,2021588
M,North America,US01,101698,21-01-2020,21808.703,2222,PS0001
M,North America,US01,101698,24-01-2020,21336.968,2222,PS0001
M,North America,US01,101698,27-01-2020,21645.41,2222,PS0001
M,North America,US01,101698,30-01-2020,21890.35,2222,PS0001
M,North America,US01,100419,03-02-2020,20348.137,4385,2021588
M,North America,US01,100419,05-02-2020,20556.789,4385,2021582
M,North America,US01,101698,02-02-2020,22008.284,2222,PS0001
M,North America,US01,101698,06-02-2020,21817.775,2222,PS0001
M,North America,US01,101698,10-02-2020,21917.565,2222,PS0001
M,North America,US01,101698,14-02-2020,21772.416,2222,PS0001
M,North America,US01,100419,13-02-2020,20556.789,4385,2021582
M,North America,US01,100419,17-02-2020,20348.137,4385,2021588
M,North America,US01,100419,21-02-2020,20311.85,4385,2021588
M,North America,US01,100419,25-02-2020,20493.287,4385,2021587
M,North America,US01,101698,18-02-2020,21518.404,2222,PS0001
M,North America,US01,101698,22-02-2020,21781.488,2222,PS0001
M,North America,US01,100419,27-02-2020,20320.922,4385,2021588
M,North America,US01,100419,24-02-2020,20511.43,4385,2021582
M,North America,US01,101698,23-02-2020,21799.632,2222,PS0001
M,North America,US01,101698,25-02-2020,21990.14,2222,PS0001
M,North America,US01,101698,28-02-2020,22044.571,2222,PS0001
M,North America,US01,100419,02-03-2020,20574.933,4385,2021582
M,North America,US01,100419,04-03-2020,20357.209,4385,2021588
M,North America,US01,100419,10-03-2020,20547.718,4385,2021582
M,North America,US01,101698,05-03-2020,21790.56,2222,PS0001
M,North America,US01,100419,13-03-2020,20375.353,4385,2021588
M,North America,US01,101698,10-03-2020,21808.703,2222,PS0001
M,North America,US01,101698,13-03-2020,19586.103,2222,PS0001
M,North America,US01,100419,18-03-2020,20520.502,4385,2021582
M,North America,US01,100419,23-03-2020,20357.209,4385,2021588
M,North America,US01,100419,27-03-2020,20438.856,4385,2021588
M,North America,US01,101698,18-03-2020,21953.853,2222,PS0001
M,North America,US01,101698,22-03-2020,12845.725,2222,PS0001
M,North America,US01,100419,26-03-2020,20475.143,4385,2021587
M,North America,US01,100419,03-04-2020,20565.861,4385,2021582
M,North America,US01,100419,01-04-2020,20393.496,4385,2021588
M,North America,US01,100419,06-04-2020,20402.568,4385,2021588
M,North America,US01,100419,10-04-2020,20384.424,4385,2021588
M,North America,US01,101698,27-03-2020,21826.847,2222,PS0001
M,North America,CA08,201713,17-04-2020,13460,1007,2011165
M,North America,US01,100419,13-04-2020,20529.574,4385,2021582
M,North America,US01,101698,04-04-2020,21854.063,2222,PS0001
M,North America,US01,101698,08-04-2020,21754.272,2222,PS0001
M,North America,US01,100419,16-04-2020,20366.281,4385,2021588
M,North America,US01,100419,21-04-2020,20375.353,4385,2021588
M,North America,US01,101698,10-04-2020,21899.422,2222,PS0001
M,North America,US01,100419,22-04-2020,20502.358,4385,2021582
M,North America,US01,101698,20-04-2020,21908.494,2222,PS0001
M,North America,US01,101698,24-04-2020,21536.548,2222,PS0001
M,North America,US01,100419,28-04-2020,20366.281,4385,2021588
M,North America,US01,100419,05-05-2020,40768.849,4385,2021588
M,North America,US01,101698,27-04-2020,21971.996,2222,PS0001
M,North America,US01,101698,01-05-2020,21863.134,2222,PS0001
M,North America,US01,100419,07-05-2020,20420.712,4385,2021587
M,North America,US01,100419,11-05-2020,20329.993,4385,2021588
M,North America,US01,101698,05-05-2020,21872.206,2222,PS0001
M,North America,US01,101698,09-05-2020,22171.577,2222,PS0001
M,North America,US01,100419,12-05-2020,20429.784,4385,2021582
M,North America,US01,100419,22-05-2020,20377.621,4385,2021588
M,North America,US01,100419,26-05-2020,20339.065,4385,2021582
M,North America,US01,100419,27-05-2020,20429.784,4385,2021588
M,North America,US01,100419,01-06-2020,20357.209,4385,2021588
M,North America,CA08,201713,25-06-2020,13720,1007,2011165
M,North America,US01,100419,05-06-2020,20547.718,4385,2021582
M,North America,US01,100419,08-06-2020,20366.281,4385,2021588
M,North America,US01,100419,15-06-2020,20384.424,4385,2021588
M,North America,US01,101698,03-06-2020,22017.356,2222,PS0001
M,North America,US01,100419,12-06-2020,20520.502,4385,2021582
M,North America,US01,101698,08-06-2020,21708.913,2222,PS0001
M,North America,US01,101698,12-06-2020,20992.238,2222,PS0001
M,North America,US01,100419,19-06-2020,20348.137,4385,2021588
M,North America,US01,100419,23-06-2020,20384.424,4385,2021588
M,North America,US01,100419,26-06-2020,20366.281,4385,2021588
M,North America,US01,101698,18-06-2020,16692.186,2222,PS0001
M,North America,US01,101698,22-06-2020,21382.327,2222,PS0001
M,North America,US01,101698,27-06-2020,21745.2,2222,PS0001
M,North America,US01,100419,14-07-2020,20393.496,4385,2021582
M,North America,US01,100419,13-07-2020,20366.281,4385,2021588
M,North America,US01,101698,02-07-2020,21418.614,2222,PS0001
M,North America,US01,100419,10-07-2020,20475.143,4385,2021587
M,North America,US01,101698,07-07-2020,21881.278,2222,PS0001
M,North America,US01,101698,12-07-2020,21808.703,2222,PS0001
M,North America,US01,101698,17-07-2020,21844.991,2222,PS0001
M,North America,US01,100419,21-07-2020,20484.215,4385,2021588
M,North America,US01,100419,24-07-2020,20393.496,4385,2021588
M,North America,US01,101698,22-07-2020,21754.272,2222,PS0001
M,North America,US01,101698,26-07-2020,21872.206,2222,PS0001
M,North America,US01,100419,10-08-2020,20502.358,4385,2021582
M,North America,US01,101698,05-08-2020,6876.455,2222,PS0001
M,North America,US01,100419,04-08-2020,20348.137,4385,2021588
M,North America,US01,100419,07-08-2020,20366.281,4385,2021588
M,North America,US01,101698,01-08-2020,21863.134,2222,PS0001
M,North America,US01,101698,06-08-2020,21844.991,2222,PS0001
M,North America,US01,101698,11-08-2020,21953.853,2222,PS0001
M,North America,US01,100419,11-08-2020,20420.712,4385,2021587
M,North America,US01,100419,11-08-2020,20538.646,4385,2021582
M,North America,US01,100419,12-08-2020,20402.568,4385,2021588
M,North America,US01,100419,17-08-2020,20402.568,4385,2021588
M,North America,US01,100419,21-08-2020,20339.065,4385,2021588
M,North America,CA04,201713,20-08-2020,5200,1007,2011165
M,North America,US01,101698,15-08-2020,21772.416,2222,PS0001
M,North America,US01,100419,28-08-2020,20366.281,4385,2021582
M,North America,US01,100419,02-09-2020,20402.568,4385,2021588
M,North America,US01,100419,27-08-2020,20402.568,4385,2021588
M,North America,US01,101698,24-08-2020,21799.632,2222,PS0001
M,North America,US01,101698,19-08-2020,21745.2,2222,PS0001
M,North America,US01,100419,09-09-2020,20402.568,4385,2021588
M,North America,US01,100419,14-09-2020,20329.993,4385,2021588
M,North America,US01,101698,29-08-2020,21781.488,2222,PS0001
M,North America,US01,101698,03-09-2020,21971.996,2222,PS0001
M,North America,US01,100419,08-09-2020,20257.419,4385,2021582
M,North America,US01,100419,09-09-2020,20438.856,4385,2021587
M,North America,CA04,201713,24-08-2020,1300,1007,2011165
M,North America,US01,100419,11-09-2020,20511.43,4385,2021582
M,North America,US01,101698,11-09-2020,21454.902,2222,PS0001
M,North America,US01,101698,07-09-2020,21772.416,2222,PS0001
M,North America,US01,101698,12-09-2020,21745.2,2222,PS0001
M,North America,CA04,201713,08-09-2020,5200,1007,2011165
M,North America,US01,100419,22-09-2020,20502.358,4385,2021582
M,North America,US01,101698,17-09-2020,21019.453,2222,PS0001
M,North America,US01,101698,22-09-2020,21645.41,2222,PS0001
M,North America,US01,100419,12-10-2020,20339.065,4385,2021588
M,North America,US01,100419,01-10-2020,20366.281,4385,2021588
M,North America,US01,100419,25-09-2020,20420.712,4385,2021588
M,North America,US01,100419,05-10-2020,20348.137,4385,2021582
M,North America,CA04,201713,05-10-2020,5200,1007,2011165
M,North America,CA04,201713,13-10-2020,5200,1007,2011165
M,North America,US01,101698,26-09-2020,21745.2,2222,PS0001
M,North America,US01,101698,30-09-2020,21935.709,2222,PS0001
M,North America,US01,100419,13-10-2020,20475.143,4385,2021587
M,North America,US01,100419,16-10-2020,20375.353,4385,2021588
M,North America,US01,100419,21-10-2020,20402.568,4385,2021588
M,North America,US01,100419,20-10-2020,20574.933,4385,2021582
M,North America,US01,100419,27-10-2020,20366.281,4385,2021588
M,North America,US01,100419,29-10-2020,20375.353,4385,2021588
M,North America,US01,100419,03-11-2020,20339.065,4385,2021588
M,North America,US01,101698,25-10-2020,21808.703,2222,PS0001
M,North America,US01,101698,30-10-2020,21935.709,2222,PS0001
M,North America,US01,100419,09-11-2020,20375.353,4385,2021588
M,North America,US01,100419,13-11-2020,20393.496,4385,2021588
M,North America,US01,101698,03-11-2020,21436.758,2222,PS0001
M,North America,US01,101698,08-11-2020,21790.56,2222,PS0001
M,North America,US01,100419,10-11-2020,20466.071,4385,2021587
M,North America,US01,100419,20-11-2020,20393.496,4385,2021588
M,North America,US01,100419,25-11-2020,20393.496,4385,2021588
M,North America,US01,101698,10-11-2020,21808.703,2222,PS0001
M,North America,US01,101698,13-11-2020,21690.769,2222,PS0001
M,North America,US01,100419,25-11-2020,20293.706,4385,2021582
M,North America,US01,101698,18-11-2020,21835.919,2222,PS0001
M,North America,US01,101698,22-11-2020,21863.134,2222,PS0001
M,North America,US01,101698,30-11-2020,21327.896,2222,PS0001
M,North America,US01,101698,03-12-2020,21581.907,2222,PS0001
M,North America,US01,101698,25-11-2020,21944.781,2222,PS0001
M,North America,US01,101698,04-12-2020,22951.755,2222,PS0001
M,North America,US01,100419,04-12-2020,20357.209,4385,2021588
M,North America,US01,100419,09-12-2020,20339.065,4385,2021588
M,North America,US01,100419,11-12-2020,20393.496,4385,2021588
M,North America,US01,100419,30-12-2020,20429.784,4385,2021588
M,North America,US01,100419,15-01-2021,20384.424,4385,2021588
M,North America,US01,100419,17-12-2020,20565.861,4385,2021582
M,North America,US01,101698,07-12-2020,21772.416,2222,PS0001
M,North America,US01,101698,12-12-2020,21772.416,2222,PS0001
M,North America,US01,101698,17-12-2020,21981.068,2222,PS0001
M,North America,US01,101698,19-12-2020,22008.284,2222,PS0001
M,North America,US01,100419,30-12-2020,20393.496,4385,2021582
M,North America,US01,101698,22-12-2020,21953.853,2222,PS0001
M,North America,US01,101698,26-12-2020,22062.715,2222,PS0001
M,North America,US01,101698,30-12-2020,21863.134,2222,PS0001
M,North America,US01,101698,03-01-2021,21826.847,2222,PS0001
M,North America,US01,101698,07-01-2021,21799.632,2222,PS0001
M,North America,US01,100419,06-01-2021,20456.999,4385,2021587
M,North America,US01,101698,10-01-2021,21590.979,2222,PS0001
M,North America,US01,101698,13-01-2021,21863.134,2222,PS0001
M,North America,US01,101698,16-01-2021,22017.356,2222,PS0001
M,North America,US01,101698,20-01-2021,21826.847,2222,PS0001
M,North America,US01,101698,24-01-2021,21826.847,2222,PS0001
M,North America,US01,101698,28-01-2021,21336.968,2222,PS0001
M,North America,US01,101698,31-01-2021,21953.853,2222,PS0001
M,North America,US01,100419,03-02-2021,20502.358,4385,2021587
M,North America,US01,100419,28-01-2021,20447.927,4385,2021582
M,North America,US01,100419,29-01-2021,20393.496,4385,2021588
M,North America,CA08,201713,22-01-2021,13030,1007,2011165
M,North America,CA08,201713,19-03-2021,12800,1007,2011165
M,North America,US01,101698,06-02-2021,21799.632,2222,PS0001
M,North America,US01,101698,26-02-2021,1089.981,2222,2021293
M,North America,US01,100419,08-02-2021,20348.137,4385,2021588
M,North America,US01,100419,12-02-2021,20366.281,4385,2021588
M,North America,US01,100419,18-02-2021,20475.143,4385,2021588
M,North America,US01,100419,24-02-2021,20520.502,4385,2021588
M,North America,US01,100419,16-02-2021,20275.562,4385,2021582
M,North America,US01,100419,22-02-2021,20438.856,4385,2021582
M,North America,US01,101698,13-02-2021,21073.884,2222,PS0001
M,North America,US01,101698,17-02-2021,21854.063,2222,PS0001
M,North America,US01,101698,21-02-2021,21917.565,2222,PS0001
M,North America,US01,101698,02-03-2021,21835.919,2222,PS0001
M,North America,US01,101698,26-02-2021,21808.703,2222,PS0001
M,North America,US01,101698,23-02-2021,21908.494,2222,PS0001
M,North America,US01,100419,05-03-2021,20553.614,4385,2021582
M,North America,US01,100419,11-03-2021,20375.353,4385,2021588
M,North America,US01,101698,11-03-2021,21509.333,2222,PS0001
M,North America,US01,100419,19-03-2021,20230.203,4385,2021588
M,North America,US01,100419,24-03-2021,20348.137,4385,2021588
M,North America,US01,100419,15-03-2021,20520.502,4385,2021582
M,North America,US01,100419,22-03-2021,20502.358,4385,2021582
M,North America,US01,100419,29-03-2021,20493.287,4385,2021582
M,North America,US01,100419,05-04-2021,20402.568,4385,2021588
M,North America,CA08,201713,08-04-2021,7620,1004,2021247
M,North America,US01,100419,13-04-2021,20447.927,4385,2021587
M,North America,CA08,201713,26-05-2021,13980,1007,2011165
M,North America,US01,100419,14-04-2021,20402.568,4385,2021588
